Qu Id,Name (Manufacturers),Name (Categories),Name,Weight (Packages),Height (Packages),Length (Packages),Width (Packages)
377311,,Sweatshirts,Hugo Boss Men's 3-Pk. Cotton T-Shirts,1.4,5,4,7
38069,,,,0,6,9,2
378271,,Crossbodies,"GUESS Varsity Pop Belt Bag, Color: Latte/Gold",1,6,3,11
377189,,Wallets,MICHAEL Michael Kors Jet Set Double-Zip Wristlet,0.55,5,2,8
376325,,Bag (Large),GUESS Maxxe Uptown Satchel,2.4,13,6,19
377262,,Sweaters,Tommy Hilfiger Men's Signature Knoxville Sweater,0.85,6,2,9
376478,,Shirts,Levi's Men's Matthew New Western Denim Shirt,0.95,7,2,10
376980,,Underwear (Box set),"Michael Kors Men's 3-Pk. Performance Cotton Fashion Boxer Briefs, Color: Red",0.7,5,3,8
376976,,Underwear (Box set),"Michael Kors Men's 3-Pk. Performance Cotton Fashion Boxer Briefs, Color: Red",0.7,5,3,8
376960,,Underwear (Box set),"Michael Kors Men's 3-Pk. Performance Cotton Fashion Boxer Briefs, Color: Red",0.7,5,3,8
22924,,,,0,8,14,4
378856,,Sweaters,"Tommy Hilfiger Men's Signature Solid Sweater, Color: Captains Blue Heather",0.75,7,2,8
378417,,Jeans,"Calvin Klein Jeans Men's Slim-Fit Jeans, Size 33/32",1.65,7,2,11
371699,,Robe (Large),"Calvin Klein Plush Shawl Collar Robe, Color: PRX PORT RED",1.35,10,5,13
373497,,Handbags & Accessories,POSH TECH Bling Case for AirPods - Silver,0.15,4,3,4
376677,,Sweatpants,Calvin Klein Jeans Men's Vertical Logo Sweatpants,1.25,7,3,11
379758,,Women's Shoes,Women's 515,1.15,7,3,10
373354,,Lenovo,Lenovo ThinkPad X1 Extreme Part Number:  20MF000BUS,6.95,3,20,13
42278,,,,0,2,8,2
375639,,Sweatshirts,"Calvin Klein Jeans Fleece Logo Sweatshirt, Color: Black Gold Foil, Size: M",0.8,7,3,10
358916,,Autoparts,Shut-Off Valve - GM (22987494),1.45,8,7,5.5
375637,,Sweatshirts,"Calvin Klein Jeans Fleece Logo Sweatshirt, Color: Black Gold Foil, Size: M",0.8,7,2,10
375635,,Sweatshirts,"Calvin Klein Jeans Fleece Logo Sweatshirt, Color: Black Gold Foil, Size: L",0.85,6,3,10
378599,,Wallets,"GUESS Aretha Signature Large Zip Around Wallet, Color: Black/Gold",0.55,5,2,8
375633,,Baby Clothes (Sets),"Polo Ralph Lauren Little Boys Interlock Cotton Sweatshirt, Size: 7 Color: Red",0.55,7,1,13
373214,,Shampoo Big (more than 12 oz),The Essentials,2.85,5,11,8
383302,,Water Bottle Big (from 18 oz),Contigo Gift Set (Blue & Red),1.65,7,3,10
378601,,Wallets,"GUESS Aretha Signature Large Zip Around Wallet, Color: Lipstick Multi/Gold",0.6,5,2,9
383390,,Water Bottle Big (from 18 oz),Contigo Gift Set (Blue & Red),1.65,7,3,10
378588,,Sweatshirts,"Calvin Klein Jeans Men's Monogram Sweatshirt, Black",0.95,8,3,10
383383,Michael Kors,Underwear (Box set),Michael Kors Men's Performance Cotton Boxer Briefs 3-Pack,0.6,5,2,7.5
375630,,Underwear (Box set),"Calvin Klein Women's Perfectly Fit Geometric Lace Plunge Bra QF5065, Size: 36B Color: Ivory",0.1,5,2,5
376237,,Summer Jackets,"Denim Seamed And Structured Jacket, Color: Atlantic Blue, Size: L",2.25,9,3,12
378128,,Backpack (Small),T-Shirt & Jeans Mikey Watercolor Flower Mini Backpack,0.7,8,4,9
378782,,Men's Shoes,"Men's Fresh Foam Crag Trail, Color Grey, Size 11,5",1.65,7,4,12
377923,,Winter Hat,MICHAEL Michael Kors Logo Muffler & Beanie Set,0.7,9,3,10
376258,,Watches,Symphony Automatic Black Dial Men's Watch,0.7,5,5,5
378968,,Belts,"Tommy Hilfiger Knarled Buckle Leather Belt, Color: Black",0.55,4,2,6
56355,,,,0,7,12,3
379821,,Women's Shoes,MEN'S JORDAN ZOOM ZERO GRAVITY BASKETBALL SHOES,2,9,4,12
376264,Michael Kors,Women's Ankle Boots,MICHAEL Michael Kors Haskell Combat Boots,1.85,11,4,11
378001,,Sweatshirts,"Calvin Klein Jeans Men's Monogram Sweatshirt, Black",1,6,3,10
377899,,T-shirts,"Calvin Klein Jeans Men's Quilted Institutional Logo T-Shirt, Black",0.4,6,2,7
377988,,Backpack (Small),GUESS Aretha Convertible Crossbody Backpack,1.25,11,3,10
378817,,Women's Shoes,"Calvin Klein Maraselle, Color black, Size 8",1.3,6,3,10
378013,,Coats,Maralyn & Me Juniors' Faux-Fur-Trim Hooded Puffer Coat,1.9,14,6,10
379740,,Belts,"Levi's Men's Casual Belt, Size 44",0.35,6,2,8
379760,,Electric toothbrushes,Brusheez Kid's Electric Toothbrush Set - Sparkle the Unicorn,0.7,7,3,7
377985,,Bag (Large),"NC International Concepts INC Hazell Studded Shoulder Bag, Created for Macy's",2.2,10,6,12
378957,,Bag (Large),GUESS Lauri Satchel,2.1,12,7,14
377967,,Underwear (Box set),"Tommy Hilfiger Men's 3-Pk. Cotton Stretch Trunks, Black",0.6,5,2,9
377956,,Underwear (Box set),"Tommy Hilfiger Men's 3-Pk. Cotton Stretch Trunks, Black",0.55,5,2,9
377300,,Sweatshirts,"Calvin Klein Jeans Men's Waffle Crewneck Shirt, Color: Navy",1,8,3,9
377306,,Sweaters,Tommy Hilfiger Men's Signature Solid Sweater,0.85,6,2,9
377308,,Sweatshirts,"Calvin Klein Jeans Men's Waffle Crewneck Shirt, Color: Navy",1,7,3,8
377284,,Bath/ Beach Towel,"Lacoste Duke Cotton 36"" x 72"" Beach Towel",1.4,9,3,12
375052,,Men's Shoes,"Calvin Klein Collie, Color: White, Size: 9",1.9,8,3,11
377237,,Robe (Small),DKNY Women's Logo-Print Plush Robe,2,9,5,12
38054,,,,0,4,15,2
377117,,Sweatshirts,Calvin Klein Jeans Oversized Fleece Logo Sweatshirt,0.85,6,2,10
377120,,Sweatshirts,Calvin Klein Jeans Oversized Fleece Logo Sweatshirt,0.9,7,3,10
377225,Michael Kors,Women's Ankle Boots,MICHAEL Michael Kors Haskell Combat Boots,1.95,10,3,10
377287,,Handbags & Accessories,"MICHAEL Michael Kors Rhea Zip Small Pebble Leather Backpack, Color: Truffle/Gold",2.55,11,5,14
381920,Calvin Klein,Backpack (Small),"Calvin Klein Georgia Backpack, Color Silver",1.7,13,5,11
381560,Calvin Klein,Backpack (Small),"Calvin Klein Georgia Backpack, Color Silver",1.65,10,4,13
377011,,Coats,"Longline Cire Faux Fur Trim Puffer,  color CAMEL Size 10 US",2.8,15,5,20
377789,,Coats,"Maxi Cire Panelled Padded Jacket With Faux Fur Trim, Size 8",2.35,13,8,16
377586,,Sweatshirts,"Calvin Klein Jeans Men's Waffle Crewneck Shirt, Color: Navy",1.1,7,3,10
377587,,Sweatshirts,"Calvin Klein Jeans Men's Waffle Crewneck Shirt, Color: Navy",0.95,7,3,9
377600,,Sweatshirts,"Calvin Klein Jeans Men's Monogram Sweatshirt, Black",0.95,7,2,10
377618,,Sweatshirts,"Calvin Klein Jeans Men's Waffle Crewneck Shirt, Color: Navy",1,8,2,9
377565,,Underwear (Box set),"Tommy Hilfiger Men's 3-Pk. Cotton Stretch Trunks, Black",0.5,5,2,9
377741,,Sweatshirts,"Calvin Klein Jeans Men's Monogram Sweatshirt, Black",1.15,7,3,10
376655,,Coats,"Longline Cire Faux Fur Trim Puffer, Color Black, Size 4",2.55,10,6,15
377736,,Underwear,Tommy Hilfiger Men's 3-Pk. Cotton Stretch Trunks,0.6,5,2,9
378051,,Coats,"Longline Cire Faux Fur Trim Puffer, Color Camel, Size 8",2.85,11,6,16
50300,,,,0,8,10,2
376955,,Coats,"Longline Cire Faux Fur Trim Puffer,  color CAMEL Size 6",2.5,12,6,16
376048,,Cosmetic Set (Small - sample bag),Fragrance Gift Set + Cosmetic Bag,1,7,3,10
376047,,Cosmetic Set (Small - sample bag),Fragrance Gift Set + Cosmetic Bag,1,7,3,10
377941,,Coats,MICHAEL Michael Kors Notch Collar Faux Fur Coat,3.6,6,18,14
376611,,Underwear,Chantilly Lace Long Line Bralette,0.1,1,5,5
15787,,,,0,10,14,5
378805,,Women's Winter Boots,"Bearpaw Emma , Color Black, Size 8",2.15,5,11,10
379306,,Gummies (2+1),"Hair, Skin, Nails Gummies (Pack of 3)",2.05,7,3,10
377885,,Men's Shoes,"MEN SHOES REEBOK DART SHOES, SIZE 9",0.9,4,11,7
378716,,Vitamins (Large),Gummies  Immune C Plus Zinc & Vitamin D,1.4,4,8,4
376973,,Wallets,Guess Wallet - Passion Multi,0.4,8,1,4
378015,,Wallets,Tommy Hilfiger Black wallet,0.45,5,1,4
377860,,Men's Shoes,"MEN SHOES REEBOK DART SHOES, SIZE 11.5",0.95,4,13,7
42276,,,,0,17,23,14
379099,,Games & Toys,Baby Shark ,0.4,6,3,9
376292,,Robe (Small),DKNY Women's Logo-Print Plush Robe,2.15,10,4,15
376314,,Sweatshirts,"Calvin Klein Jeans Fleece Logo Sweatshirt, Color: Stonewash Heather",0.65,6,2,11
378974,,Women's Winter Boots,BEARPAW Black,2.2,5,11,11
377147,,Baby Snowsuits, Navy Contrast-Lapel Bunting Suit - Newborn & Infant,0.9,8,3,1
378793,,Women's Winter Boots,BEARPAW Charcoal,2.15,5,11,11
376672,,T-shirts,"Calvin Klein Jeans Men's Quilted Institutional Logo T-Shirt, Black",0.35,8,2,4
376662,,Sweatshirts,"Calvin Klein Jeans Men's Monogram Sweatshirt, Black",1.15,6,3,11
379114,,Women's Winter Boots,BEARPAW Black,2.65,4.5,11,10
62887,,,,0,8,8,2
369379,,Sunglasses,Dior Grey Brown Silver Round Ladies Sunglasses DIOROBSCURE E26/UE 49,0.75,7,4,9
376426,,Coats,"DKNY Oversized Faux-Fur-Trim Puffer Coat, Color Olive, Size XS",3.3,13,6,15
372960,,Sweatshirts,"Calvin Klein Jeans Men's Monogram Sweatshirt, Color: Black",0.9,6,3,10
378932,,Cosmetics Set (Medium - pair of medium shampoos),Beard Care KIt ,0.9,5,3,7
376005,,Women's Sneakers,"Steve Madden Cliff Sneakers, Color PNKMULTSNK, Size 8M",1.75,8,3,11
54091,,,,0,6,8,2
376156,,Body Scent Cosmetics,"MMMM by Juliette Has A Gun  Eau de Parfum 3.3 oz 100 ml Spray ,New Packaging",1.05,6,3,6
375989,,Cosmetic Set (Small - sample bag),Mens Gift Set - Cosmetic Bag + Fragrance Trial Sample,1,7,4,10
375980,,Cosmetic Set (Small - sample bag),Mens Gift Set - Cosmetic Bag + Fragrance Trial Sample,1.05,7,4,10
375973,,Cosmetic Set (Small - sample bag),Mens Gift Set - Cosmetic Bag + Fragrance Trial Sample,1.05,7,4,10
377562,,Wallets,Tommy Hilfiger Black wallet,0.45,4,1,5
375969,,Cosmetic Set (Small - sample bag),Mens Gift Set - Cosmetic Bag + Fragrance Trial Sample,1.15,7,4,10
377549,,Wallets,Tommy Hilfiger Black wallet,0.45,4,1,5
377534,,Wallets,Tommy Hilfiger Black wallet,0.45,4,1,5
373687,,Body Scent Cosmetics,Black Aoud by Montale,0.55,4,3,9
38043,,,,0,8,9,4
369389,,Body Scent Cosmetics,MEMOIRE D'HOMME by Nina Ricci for MEN: SHOWER GEL 6.6 OZ,0.8,6,4,8
375941,,Cosmetic Set (Small - sample bag),Mens Gift Set - Cosmetic Bag + Fragrance Trial Sample,0.95,7,3,10
377702,,Wallets,Tommy Hilfiger Black wallet,0.45,4,1,5
375939,,Cosmetic Set (Small - sample bag),Mens Gift Set - Cosmetic Bag + Fragrance Trial Sample,0.6,7,3,10
378272,,Handbags & Accessories,"BELLA PIERCED EARRINGS, PURPLE, RHODIUM PLATED",0.1,4,3,4
375956,,Women's Winter Boots,"Preston Studded Leather Boot, Color Black, Size 8",3.75,14,4,19
377630,,Earrings,"BELLA PIERCED EARRINGS, PURPLE, RHODIUM PLATED",0.1,4,3,4
383079,G by Guess,Women's Shoes,G by GUESS Jimmi Lace-Up Sneakers,1.6,11,4,5.5
378637,,Wallets,"GUESS Aretha Signature Large Zip Around Wallet, Color: Rosewood/Gold",0.55,5,2,9
22912,,,,0,6,4,8
378640,,Sweaters,"Tommy Hilfiger Men's Signature Solid Sweater, Color: Captains Blue Heather",0.8,5,2,8
378644,,Sweaters,"Tommy Hilfiger Men's Signature Solid Sweater, Color: Captains Blue Heather",0.85,5,2,8
379171,,Body Scent Cosmetics,Al Haramain Amber Oud (Tobacco Edition) BY Al Haramain EDP 2.0 OZ 60ML,0.6,6,4,8
378657,,Sweaters,"Tommy Hilfiger Men's Signature Solid Sweater, Color: Biking Red Heather",0.65,5,2,8
377190,,Gloves,Calvin Klein Monogram Logo Pashmina,0.4,6,2,7
378649,,Sweaters,"Tommy Hilfiger Men's Signature Solid Sweater, Color: Black",0.8,5,2,8
377458,,Cream (Small up to 4oz.),Concentrated Collagen Eye Mask ,0.35,6,2,7
46623,,,,0,29,6,28
377455,,Cream (Small up to 4oz.),Concentrated Collagen Eye Mask ,0.35,6,2,7
380898,Calvin Klein,Scarfs,Calvin Klein Women's Scarf,0.4,4,1,8
381450,Michael Kors,Winter Jackets,Michael Kors Knox Overstuffed Parka,2.1,10,5,16
377994,,Women's Ankle Boots,G by GUESS Aylan Booties,1.95,11,4,11
381559,Michael Kors,Winter Jackets,Michael Kors Knox Overstuffed Parka,2.25,11,5,16
378447,,Wallets,"GUESS Aretha Signature Double Zip Organizer Wallet, Color Black/Gold",0.35,5,2,8
378398,,Wallets,"GUESS Aretha Signature Double Zip Organizer Wallet, Color Black/Gold",0.35,5,2,8
378148,,Women's Shoes,Calvin Klein Women's Michaela Sneakers,1.15,6,4,10
28765,,,,0,6,6,2
383123,EcoTools,Eyeshadow Palette (Small),EcoTools Start the Day Beautifully Kit Makeup Brush Set for Foundation,0.35,8,1,5
378147,,Bag (Large),Michael Kors Bleecker Top Handle Satchel,1.55,8,4,10
383070,EcoTools,Eyeshadow Palette (Small),EcoTools Start the Day Beautifully Kit Makeup Brush Set for Foundation,0.35,8,1,5
382964,EcoTools,Eyeshadow Palette (Small),EcoTools Start the Day Beautifully Kit Makeup Brush Set for Foundation,0.35,8,1,5
378144,,Winter Jackets,Tommy Hilfiger Long Snorkel Coat,4.35,16,6,12
383050,Calvin Klein,T-shirts,Calvin Klein Jeans Men's Logo Graphic T-Shirt,0.2,8,2,5
382617,Calvin Klein,Crossbodies,Calvin Klein Mercy Signature Floral Crossbody,1.15,8,3,10
377832,,Sweatshirts,"Calvin Klein Jeans Men's Waffle Crewneck Shirt, Color: Navy",0.95,3,7,10
382314,,Sweatshirts,"Tommy Hilfiger True Regular-Fit Embroidered Logo Sweatshirt, Color Apple Red, Size L",1.1,8,2.5,9
42270,,,,0,7,12,4
382097,,Sweatshirts,"Tommy Hilfiger True Regular-Fit Embroidered Logo Sweatshirt, Color Apple Red, Size L",1.1,8,2.5,9
382308,,T-shirts,"Michael Kors Men's Camo Aviator T-Shirt, Color Heather Grey, Size L",0.3,8,2,4
377769,,Underwear (Box set),"Tommy Hilfiger Men's 3-Pk. Cotton Stretch Trunks, Black",0.6,5,2,9
382317,Tommy Hilfiger,Wallets,"Tommy Hilfiger Men's Leather Wallet, Color Tan",0.45,5,1,4
366309,,Smartphones,"Google Pixel 4 (128GB, Unlocked)",1.3,4,7,5.5
382228,Tommy Hilfiger,Wallets,"Tommy Hilfiger Men's Leather Wallet, Color Tan",0.45,5,1,4
381174,Tommy Hilfiger,Wallets,"Tommy Hilfiger Men's Leather Wallet, Color Tan",0.45,5,1,4
374877,,Winter Jackets,"Michael Kors Toddler Girls Stadium Puffer Jacket With Removable Faux-Fur-Trimmed Hood, Color: Raspberry, Size: 3T",1.25,10,3,13
382928,Real Techniques,Eyeshadow Palette (Small),Real Techniques Sculpting Set,0.4,4,2,7.5
38021,,,,0,5,5,1
377740,,Hoodie,"Tommy Hilfiger Pullover Drawstring Hoodie, Color DARK NAVY",0.75,2,8,6
377099,,Handbags & Accessories,"MICHAEL Michael Kors Rhea Zip Small Pebble Leather Backpack, Color: Truffle/Gold",2.45,11,4,14
382324,Tommy Hilfiger,Backpack (Large),Tommy Hilfiger Leah Nylon Backpack,2,12,6,13
377754,,Hoodie,"Tommy Hilfiger Pullover Drawstring Hoodie, Color DARK NAVY",0.7,1,10.5,7
382936,Calvin Klein,Hoodie,Calvin Klein Performance Bell-Sleeve Cropped Hoodie,0.95,8,2.5,10
377092,,Shirts,"Calvin Klein Jeans Men's Waffle Crewneck Shirt, Color: Medium Gray Heather",1,7,3,9
382075,Calvin Klein,Sweatshirts,Calvin Klein Monchrome Sweatshirt,0.45,6,2,10
377836,,Underwear (Box set),Diesel Sebastian Boxer Briefs - Pack of 3,0.55,2,8,5
377081,,Underwear (Box set),"Michael Kors Men's 3-Pk. Performance Cotton Fashion Boxer Briefs, Color: Red",0.65,8,2,5
54090,,,,0,6,6,3
375210,,Vitamins (Large),DNA Formulas Whole Food Multivitamin 120 Capsules,0.4,3,3,6
382935,Calvin Klein,Sweatshirts,Calvin Klein Monchrome Sweatshirt,0.45,5,2.5,8
377827,,Coats,MICHAEL Michael Kors Notch Collar Faux Fur Coat,3.6,7,17,15
379392,,Winter Jackets,DKNY Faux-Fur-Trim Hooded Puffer Coat,3.3,10,7,17
377447,,Purse,Tommy Hilfiger Genuine Leather Wallet,0.35,4,1,5
377390,,Wallets,Tommy Hilfiger Black wallet,0.25,4,1,5
376473,,Handbags & Accessories,"MICHAEL Michael Kors Rhea Zip Small Pebble Leather Backpack, Color: Truffle/Gold",2.5,11,6,15
377339,,Wallets,Tommy Hilfiger Black wallet,0.3,4,1,5
377803,,Hoodie,"Tommy Hilfiger Pullover Drawstring Hoodie, Color DARK NAVY",0.6,1,9,6
376485,,Underwear (Box set),"Tommy Hilfiger Men's 3-Pk. Cotton Stretch Trunks, Black",0.7,5,2,9
22906,,,,0,8,11,6
376087,,Underwear,"Tommy Hilfiger Hipster Panty, 2 Pack, Size L",0.15,3,2,6
377658,,Hoodie,"Tommy Hilfiger Pullover Drawstring Hoodie, Color DARK NAVY",0.5,2,9,6
376052,,Underwear,"Tommy Hilfiger Hipster Panty, 2 Pack, Size L",0.15,6,2,3
376038,,Underwear,"Tommy Hilfiger Hipster Panty, 2 Pack, Size L",0.15,3,2,6
377855,,Sweatpants,"Calvin Klein Jeans Men's Back Pocket Monogram Sweatpants,Created for Macy's",1.1,10,3,9
379837,,Casual Shoes,"Men's Nike PG 3 Basketball Shoes, Size: 8.0 , Color: Black/Black/Light Aqua",1.6,8,4,11
376033,,Underwear,"Tommy Hilfiger Hipster Panty, 2 Pack, Size L",0.15,3,2,6
376390,,Games & Toys,L.O.L. Surprise! Fuzzy Pets with Washable Fuzz Series 2,0.5,3,5,6
376312,,Games & Toys,L.O.L. Surprise! Fuzzy Pets with Washable Fuzz Series 2,0.4,3,3,6
376949,,Sweatshirts,Calvin Klein Jeans Oversized Fleece Logo Sweatshirt,0.75,7,2,10
376393,,Games & Toys,"L.O.L. Surprise Hairgoals Makeover Series,15 Surprises",0.8,4,8,4
376965,,Sweatshirts,Calvin Klein Jeans Oversized Fleece Logo Sweatshirt,0.8,12,1,10
380349,,Sweaters,Calvin Klein Jeans Oversized Turtleneck Sweater,1.4,9,3,12
379907,,Backpack (Large),ADIDAS ORIGINALS NATIONAL 3-STRIPES BACKPACK,1.25,13,3,174
375991,,Cosmetic Set (Small - sample bag),Fragrance Gift Set + Cosmetic Bag,1,4,10,7
375953,,Cosmetic Set (Small - sample bag),Fragrance Gift Set + Cosmetic Bag,1,4,9,7
377993,,Underwear (Box set),"Michael Kors Men's 3-Pk. Performance Cotton Fashion Boxer Briefs, Color: Red",0.7,5,3,8
375945,,Cosmetic Set (Small - sample bag),Fragrance Gift Set + Cosmetic Bag,1,4,10,7
56342,,,,0,8,14,2
375938,,Cosmetic Set (Small - sample bag),Fragrance Gift Set + Cosmetic Bag,1.05,4,10,7.5
374698,,Smartwatches & Bracelets,"LETSCOM Fitness Tracker HR, Activity Tracker Watch with Heart Rate Monitor, Waterproof Smart Fitness Band with Step Counter, Calorie Counter, Pedometer Watch for Kids Women and Men",0.25,3,3,9
378160,,Sweatpants,Calvin Klein Jeans Men's Vertical Logo Sweatpants,1.05,11,2,9
378125,,Sweatshirts,"Tommy Hilfiger Men's Back Bay Logo Sweatshirt, Sky Captain Blue",1,7,2,12
376561,,Robe (Small),DKNY Women's Logo-Print Plush Robe,2.2,11,4,14
376501,,Sweatshirts,"Calvin Klein Jeans Fleece Logo Sweatshirt, Color: Pearl Gray Heather",0.7,7,2,10
376560,,Shirts,"Calvin Klein Jeans Men's Waffle Crewneck Shirt, Color: Medium Gray Heather",0.95,7,3,9
378146,,Sweaters,Calvin Klein Jeans Oversized Turtleneck Sweater,1.4,13,3,10
376557,,Sweatshirts,"Calvin Klein Jeans Fleece Logo Sweatshirt, Color: Stonewash Heather",0.75,7,2,10
376528,,Handbags & Accessories,"Nike Men's Extra-Large Backpack, Color: Black",1.5,13,3,20
376517,,Sweatshirts,"Calvin Klein Jeans Men's Monogram Sweatshirt, Black",0.95,7,3,10
376506,,Robe (Small),DKNY Women's Logo-Print Plush Robe,2.2,10,4,15
378004,,Gloves,Calvin Klein Monogram Logo Pashmina,0.45,6,2,7
376464,,Cosmetic Set (Small - sample bag),Fragrance Gift Set + Cosmetic Bag,1,4,9,7
379862,,Sweatshirts,"Tommy Hilfiger Men's Back Bay Logo Sweatshirt, Botanical Garden",1,9,3,9
377650,,Sweatshirts,Calvin Klein Jeans Oversized Fleece Logo Sweatshirt,0.9,10,2,10
376457,,Cosmetic Set (Small - sample bag),Fragrance Gift Set + Cosmetic Bag,1.05,3.5,10,7
42267,,,,0,5,15,2
377543,,Sweatshirts,Calvin Klein Jeans Fleece Camo-Logo Sweatshirt,0.7,10,1,11
374721,,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Redken All Soft Heavy Cream, 250 ml, 3 vnt",1.95,4,8,4
377605,,Sweaters,"Tommy Hilfiger Men's Brooklyn Cricket Sweater, Navy Blazer",0.75,8,3,7
374720,,"Cosmetics Set (Large - big shampoo bottle, up to 2lbs)","Redken All Soft Heavy Cream, 250 ml, 3 vnt",2.05,4,8,4
375267,,Crossbodies,"Michael Kors Jet Set Medium Camera Bag, Color Black/Gold",1.05,8,3,9
375886,,Handbags & Accessories,Diesel Backpack - Black ,0.85,1,16,11
375882,,Handbags & Accessories,Diesel Backpack - Black ,0.85,1,16,11
375279,,Purse,"GUESS Heidi Zip Around Wallet, Color Merlot/Gold",0.65,5,2,8
375877,,Handbags & Accessories,Diesel Backpack - Black ,0.9,1,16,11
28754,,,,0,6,4,8
375791,,Tights/Leggings,"Tommy Hilfiger Sport Logo Ankle Leggings, Size: M Color: Black Web",0.7,6,2,8
375875,,Handbags & Accessories,Diesel Backpack - Black ,0.85,1,16,11
375233,,Underwear (Box set),"Tommy Hilfiger Men's 3-Pk. Cotton Stretch Trunks, Black",0.65,5,2,9
377319,,Handbags & Accessories,"MICHAEL Michael Kors Rhea Zip Small Pebble Leather Backpack, Color: Truffle/Gold",2.65,11,5,15
375874,,Handbags & Accessories,Diesel Backpack - Black ,0.9,1,16,11
375205,,Sweatshirts,"Tommy Hilfiger Men's Back Bay Logo Sweatshirt, Sky Captain Blue",1.05,8,2,9
375870,,Handbags & Accessories,Diesel Backpack - Black ,0.9,1,16,11
377329,,Underwear (Box set),"Michael Kors Men's 3-Pk. Cotton Boxer Briefs, Color: Blue",0.6,5,2,8
375287,,Bag (Small),"Calvin Klein Sonoma Belt Bag, Color Black/Gold",0.75,6,2,9
381256,Calvin Klein,T-shirts, Calvin Klein Jeans Men's Waffle-Knit T-Shirt,0.4,5,2,7
15761,,,,0,12,24,12
377383,,Underwear (Box set),"Tommy Hilfiger Men's 3-Pk. Cotton Stretch Trunks, Black",0.5,5,2,9
381123,Pomsies,Games & Toys,Pomsies Lulu Puppy,0.6,8,4,11
377384,,Sweatshirts,Calvin Klein Jeans Oversized Fleece Logo Sweatshirt,0.8,7,3,10
377342,,Robe (Small),DKNY Women's Logo-Print Plush Robe,2.25,9,5,13
375840,,Handbags & Accessories,Diesel Backpack - Black ,0.8,1,16,11
375834,,Handbags & Accessories,Diesel Backpack - Black ,0.8,1,16,11
376214,,Gloves,Calvin Klein Monogram Logo Pashmina,0.55,6,1,9
375831,,Handbags & Accessories,Diesel Backpack - Black ,0.8,1,16,11
376212,,Gloves,Calvin Klein Monogram Logo Pashmina,0.55,6,1,9
375828,,Handbags & Accessories,Diesel Backpack - Black ,0.8,1,16,11
376210,,Gloves,Calvin Klein Monogram Logo Pashmina,0.55,6,1,9
375821,,Handbags & Accessories,Diesel Backpack - Black ,0.8,1,16,11
375817,,Handbags & Accessories,Diesel Backpack - Black ,0.8,1,16,11
376419,,Shirts,"Calvin Klein Jeans Men's Waffle Crewneck Shirt, Color: Medium Gray Heather",1.2,8,3,10
375816,,Handbags & Accessories,Diesel Backpack - Black ,0.8,1,16,11
382182,Calvin Klein,Crossbodies,Calvin Klein Mercy Signature Floral Crossbody,1.1,8,3,12
375815,,Handbags & Accessories,Diesel Backpack - Black ,0.8,1,16,11
375808,,Handbags & Accessories,Diesel Backpack - Black ,0.8,1,16,11
375807,,Handbags & Accessories,Diesel Backpack - Black ,0.8,1,16,11
60386,,,,0,7,10,3
375804,,Handbags & Accessories,Diesel Backpack - Black ,0.8,1,16,11
